name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,sunazimuth,sunelevation,stations,source
Durango CO,2025-01-06T00:00:00,18.2,10.1,11.8,75.68,0,0,,0,0,12.5,5.6,70,1026.8,0,9.9,0,0,0,344.5,-74.7,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-01-06T01:00:00,15.5,6.7,10.1,78.9,0,0,,0,0,10.3,5.9,47,1026.6,0,9.9,0,0,0,34.7,-72.6,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-01-06T02:00:00,15.5,6.7,10.1,78.9,0,0,,0,0,8.9,5.9,57,1026.5,0,9.9,0,0,0,63.3,-63.4,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-01-06T03:00:00,17.9,12.4,10.1,70.94,0,0,,0,0,8.5,3.5,33,1026.3,0,9.9,0,0,0,78.6,-52.1,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-01-06T04:00:00,14.3,14.3,9,79.24,0,0,,0,0,8.3,0.4,293,1026.5,0,9.9,0,0,0,89.1,-40.3,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-01-06T05:00:00,14.3,6.4,9,79.09,0,0,,0,0,8.5,4.9,88,1027,0,9.9,0,0,0,97.7,-28.4,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-01-06T06:00:00,14.2,8.1,9,79.3,0,0,,0,0,8.3,3.6,33,1027.4,0,9.9,0,0,0,105.8,-16.7,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-01-06T07:00:00,13.3,13.3,9.1,83.09,0,0,,0,0,7.8,0.3,293,1027.9,0,9.9,0,0,0,114.1,-5.5,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-01-06T08:00:00,14.3,14.3,9.1,79.3,0,0,,0,0,7.4,0.1,300,1028.6,24.8,9.9,15,0.1,0,123.2,5.2,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-01-06T09:00:00,19.4,19.4,12,72.39,0,0,,0,0,7.6,0.1,300,1028.9,29.4,9.9,117,0.4,1,133.6,14.4,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-01-06T10:00:00,23.3,17.4,14,67.1,0,0,,0,0,9.8,4.5,97,1028.9,95.4,9.9,149,0.5,1,145.7,22.1,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-01-06T11:00:00,25.4,19.8,12.8,58.43,0,0,,0,0,12.3,4.5,89,1027.9,86.7,9.9,155,0.6,2,159.7,27.6,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-01-06T12:00:00,28.5,28.5,12,49.53,0,0,,0,0,12.8,0.1,301,1026.9,86.9,9.9,181,0.7,2,175.3,30.2,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-01-06T13:00:00,32.4,28,12.9,44.04,0,0,,0,0,13.6,4.5,563,1025.1,54.7,9.9,262,0.9,3,191.3,29.5,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-01-06T14:00:00,35.3,35.3,12.9,39.33,0,0,,0,0,13.9,0,297,1024,97.6,9.9,341,1.2,3,206.3,25.7,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-01-06T15:00:00,35.3,29.1,12.9,39.22,0,0,,0,0,13.6,7.6,82,1022.8,92,9.9,360,1.3,4,219.5,19.2,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-01-06T16:00:00,35.4,31.4,12.9,39.04,0,0,,0,0,14.1,4.6,118,1023.3,96.4,9.9,183,0.7,2,230.9,10.8,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-01-06T17:00:00,33.6,30.8,13,42.1,0,0,,0,0,12.1,3.3,89,1023.6,35.8,9.9,48,0.2,0,240.7,1.2,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-01-06T18:00:00,30.3,24.7,12.9,47.89,0,0,,0,0,7.6,5.4,76,1024.3,87.2,9.9,2,0,0,249.4,-10,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-01-06T19:00:00,28.3,23.2,12.9,51.96,0,0,,0,0,4,4.5,67,1024.5,88.1,9.9,0,0,0,257.6,-21.4,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-01-06T20:00:00,27.3,27.3,14.2,57.51,0,0,,0,0,4.5,0.4,294,1024.7,100,9.9,0,0,0,265.8,-33.2,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-01-06T21:00:00,26.2,26.2,14.1,59.66,0,0,,0,0,5.1,0.1,299,1024.1,100,9.9,0,0,0,275,-45.1,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-01-06T22:00:00,24.4,24.4,14.2,64.51,0,0,,0,0,5.4,0.4,299,1023.7,100,9.9,0,0,0,286.9,-56.8,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-01-06T23:00:00,27,23,15.3,60.79,0,0,,0,0,6.5,3.4,71,1023.3,100,9.9,0,0,0,306.2,-67.5,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-01-07T00:00:00,25.3,21,16.1,67.88,0,0,snow,0.04,0.04,8.9,3.5,142,1023,97.7,9.9,0,0,0,344.3,-74.6,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-01-07T01:00:00,28.1,28.1,17,62.73,0,0,,0,0.04,8.7,0.3,293,1021.7,97.7,9.9,0,0,0,34.2,-72.5,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-01-07T02:00:00,27,27,19.8,74.11,0,0,,0,0.08,8.5,0.1,310,1021.1,100,9.9,0,0,0,63,-63.4,"TS761,KDRO,USW00093005,72476793069,72462593005,KFMN",obs
Durango CO,2025-01-07T03:00:00,26.1,26.1,19,74.19,0,0,,0,0.08,8.5,0.2,304,1021.2,34.9,9.9,0,0,0,78.4,-52.1,"TS761,KDRO,USW00093005,72476793069,72462593005,KFMN",obs
Durango CO,2025-01-07T04:00:00,25.2,17.6,19.9,79.84,0,0,,0,0.08,8.5,6.7,22,1020.7,99.7,9.9,0,0,0,88.9,-40.3,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-01-07T05:00:00,23.1,23.1,19,83.75,0,0,snow,0.79,0.08,8.5,0.3,305,1021.2,34.4,9.9,0,0,0,97.5,-28.4,"TS761,KDRO,USW00093005,72476793069,72462593005,KFMN",obs
Durango CO,2025-01-07T06:00:00,23.1,23.1,19,83.91,0,0,,0,0.08,8.3,0.1,309,1022.1,27.7,9.9,0,0,0,105.6,-16.7,"TS761,KDRO,USW00093005,72476793069,72462593005,KFMN",obs
Durango CO,2025-01-07T07:00:00,21.1,21.1,17.9,86.92,0,0,,0,0.08,8.3,0.1,298,1022.9,100,9.9,0,0,0,113.9,-5.5,"TS761,KDRO,USW00093005,72476793069,72462593005,KFMN",obs
Durango CO,2025-01-07T08:00:00,24.3,24.3,19.9,83,0,0,,0,0.08,8.1,0,307,1022.9,100,9.9,2,0,0,123,5.2,"TS761,KDRO,USW00093005,72476793069,72462593005,KFMN",obs
Durango CO,2025-01-07T09:00:00,28.2,28.2,21.7,76.17,0,0,snow,0,0.08,9.2,0.1,310,1023.4,100,9.9,35,0.1,0,133.4,14.5,"TS761,KDRO,USW00093005,72476793069,72462593005,KFMN",obs
Durango CO,2025-01-07T10:00:00,30.9,30.9,20.8,65.81,0,0,"rain,snow",0.04,0.04,14.8,0.1,312,1023.7,98.2,9.9,103,0.4,1,145.5,22.2,"TS761,KDRO,USW00093005,72476793069,72462593005,KFMN",obs
Durango CO,2025-01-07T11:00:00,36,32.1,19.2,50.1,0,0,rain,0.12,0.08,16.6,4.6,120,1022.4,89.2,9.9,197,0.7,2,159.6,27.7,"TS761,KDRO,USW00093005,72476793069,72462593005,KFMN",obs
Durango CO,2025-01-07T12:00:00,37.3,31.3,19.3,47.89,0,0,,0,0.08,19,7.9,125,1021.7,97.7,9.9,323,1.2,3,175.2,30.3,"TS761,KDRO,USW00093005,72476793069,72462593005,KFMN",obs
Durango CO,2025-01-07T13:00:00,36.1,31.3,21.8,55.58,0,0,,0,0.08,19.2,5.8,136,1020.7,97.7,7,313,1.1,3,191.2,29.7,"TS761,KDRO,USW00093005,72476793069,72462593005,KFMN",obs
Durango CO,2025-01-07T14:00:00,36.2,29.4,22.9,58.27,0,0,,0,0.04,18.8,8.9,31,1020.3,99.7,9.9,202,0.7,2,206.2,25.9,"TS761,KDRO,USW00093005,72476793069,72462593005,KFMN",obs
Durango CO,2025-01-07T15:00:00,35.3,28.4,21.8,57.52,0,0,,0,0.04,17.9,9,108,1021.1,100,9.9,98,0.4,1,219.5,19.4,"TS761,KDRO,USW00093005,72476793069,72462593005,KFMN",obs
Durango CO,2025-01-07T16:00:00,34.4,26.7,22.9,62.48,0,0,"rain,snow",0.04,0.08,16.1,9.9,138,1022.3,99.7,9.9,50,0.2,1,230.9,10.9,"TS761,KDRO,USW00093005,72476793069,72462593005,KFMN",obs
Durango CO,2025-01-07T17:00:00,32.4,26,24,70.91,0,0,snow,0.31,0.16,10.7,7,88,1023.6,100,9.9,26,0.1,0,240.7,1.4,"TS761,KDRO,USW00093005,72476793069,72462593005,KFMN",obs
Durango CO,2025-01-07T18:00:00,32.3,26,23,68.06,0,0,snow,0.24,0.39,6,6.8,80,1024.8,100,9.9,1,0,0,249.5,-9.8,"TS761,KDRO,USW00093005,72476793069,72462593005,KFMN",obs
Durango CO,2025-01-07T19:00:00,31.1,23.7,22.7,70.88,0,0,snow,0.28,0.67,7.4,8,42,1026.4,100,9.9,0,0,0,257.7,-21.3,"TS761,KDRO,USW00093005,72476793069,72462593005,KFMN",obs
Durango CO,2025-01-07T20:00:00,30.1,24,22.8,73.87,0,0,snow,0.59,1.26,8.1,6,119,1027.2,100,9.8,0,0,0,265.9,-33.1,"TS761,KDRO,USW00093005,72476793069,72462593005,KFMN",obs
Durango CO,2025-01-07T21:00:00,29.2,29.2,22.8,76.8,0,0,snow,0.35,2.4,24.2,0.5,302,1027.6,100,9.9,0,0,0,275.1,-45,"TS761,KDRO,USW00093005,72476793069,72462593005,KFMN",obs
Durango CO,2025-01-07T22:00:00,27.2,27.2,21.8,79.96,0,0,snow,0.04,2.44,8.9,0.4,283,1028.7,100,9.9,0,0,0,287,-56.7,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-01-07T23:00:00,27.2,21.4,16.3,63.22,0,0,snow,0.79,2.44,8.5,5,152,1028.5,97.7,9.9,0,0,0,306.3,-67.4,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-01-08T00:00:00,25.2,17.4,13,59.44,0,0,,0,2.44,8.3,6.8,112,1029.3,2.3,9.9,0,0,0,344,-74.4,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-01-08T01:00:00,22.1,17.3,12,64.67,0,0,,0,2.44,6.9,3.5,18,1030.1,0,9.9,0,0,0,33.7,-72.4,"TS761,KDRO,USW00093005,72476793069,72462593005,KFMN",obs
Durango CO,2025-01-08T02:00:00,21,13.2,11.9,67.54,0,0,,0,2.44,6.5,5.8,54,1030.2,47.7,9.9,0,0,0,62.6,-63.4,"TS761,KDRO,USW00093005,72476793069,72462593005,KFMN",obs
Durango CO,2025-01-08T03:00:00,22.8,22.8,13.8,68.14,0,0,,0,2.44,5.8,0.3,300,1030.6,95.3,9.9,0,0,0,78.1,-52.2,"TS761,KDRO,USW00093005,72476793069,72462593005,KFMN",obs
Durango CO,2025-01-08T04:00:00,17.1,17.1,11,76.63,0,0,,0,2.44,4.9,0.2,302,1031.1,0,9.9,0,0,0,88.6,-40.3,"TS761,KDRO,USW00093005,72476793069,72462593005,KFMN",obs
Durango CO,2025-01-08T05:00:00,16,16,10.9,79.89,0,0,snow,0.2,2.44,3.8,0.3,300,1031.4,25.4,9.9,0,0,0,97.3,-28.4,"TS761,KDRO,USW00093005,72476793069,72462593005,KFMN",obs
Durango CO,2025-01-08T06:00:00,16,16,12.6,86.32,0,0,,0,2.44,6.3,0,307,1031.9,0,9.9,0,0,0,105.5,-16.7,"TS761,KDRO,USW00093005,72476793069,72462593005,KFMN",obs
Durango CO,2025-01-08T07:00:00,15.9,15.9,11.7,83,0,0,,0,2.44,7.6,0.2,301,1032.2,0.7,9.9,0,0,0,113.8,-5.5,"TS761,KDRO,USW00093005,72476793069,72462593005,KFMN",obs
Durango CO,2025-01-08T08:00:00,15.2,6.5,10.9,82.92,0,0,,0,2.44,7.8,5.7,13,1033.1,2.3,9.9,8,0,0,122.9,5.2,"TS761,KDRO,USW00093005,72476793069,72462593005,KFMN",obs
Durango CO,2025-01-08T09:00:00,20.1,20.1,12.8,72.88,0,0,,0,2.44,8.1,0.2,307,1032.8,2.3,9.9,51,0.2,1,133.2,14.5,"TS761,KDRO,USW00093005,72476793069,72462593005,KFMN",obs
Durango CO,2025-01-08T10:00:00,25.2,25.2,14.1,62.08,0,0,,0,2.44,8.5,0.1,311,1032.6,0,9.9,148,0.5,1,145.4,22.3,"TS761,KDRO,USW00093005,72476793069,72462593005,KFMN",obs
Durango CO,2025-01-08T11:00:00,30,30,15.1,53.44,0,0,,0,2.44,11.6,0.1,307,1031.3,0,9.9,462,1.7,5,159.4,27.8,"TS761,KDRO,USW00093005,72476793069,72462593005,KFMN",obs
Durango CO,2025-01-08T12:00:00,33.3,28.8,12.9,42.49,0,0,,0,2.44,12.1,4.7,607,1029.6,0,9.9,518,1.9,5,175,30.5,"TS761,KDRO,USW00093005,72476793069,72462593005,KFMN",obs
Durango CO,2025-01-08T13:00:00,35.1,32.5,12.9,39.51,0,0,,0,2.4,16.1,3.3,595,1027.6,0,9.9,536,1.9,5,191.1,29.8,"TS761,KDRO,USW00093005,72476793069,72462593005,KFMN",obs
Durango CO,2025-01-08T14:00:00,37.3,32.6,13,36.37,0,0,,0,2.4,16.6,5.8,272,1026.2,0,9.9,504,1.8,5,206.2,26,"TS761,USW00093005,72476793069,72462593005,KFMN",obs
Durango CO,2025-01-08T15:00:00,38.1,38.1,12,33.81,0,0,,0,2.4,16.8,0.1,293,1024.3,0,9.9,416,1.5,4,219.5,19.5,"TS761,KDRO,USW00093005,72476793069,72462593005,KFMN",obs
Durango CO,2025-01-08T16:00:00,38.1,38.1,12,33.87,0,0,,0,2.4,16.6,0.4,288,1024.4,0,9.9,90,0.3,1,230.9,11.1,"TS761,KDRO,USW00093005,72476793069,72462593005,KFMN",obs
Durango CO,2025-01-08T17:00:00,35.1,27.4,12.9,39.56,0,0,,0,2.4,13.2,10.3,211,1023.9,0,9.9,24,0.1,0,240.8,1.5,"TS761,KDRO,USW00093005,72476793069,72462593005,KFMN",obs
Durango CO,2025-01-08T18:00:00,29,20.6,12,48.47,0,0,,0,2.4,10.5,9,230,1024.9,0,9.9,3,0,0,249.5,-9.7,"TS761,KDRO,USW00093005,72476793069,72462593005,KFMN",obs
Durango CO,2025-01-08T19:00:00,26.9,18.7,12.8,54.73,0,0,,0,2.4,9.6,7.9,261,1025.7,0,9.9,0,0,0,257.7,-21.1,"TS761,KDRO,USW00093005,72476793069,72462593005,KFMN",obs
Durango CO,2025-01-08T20:00:00,23,14.9,11.8,61.74,0,0,,0,2.4,8.3,6.7,69,1024.7,0,9.9,0,0,0,266,-32.9,"TS761,KDRO,USW00093005,72476793069,72462593005,KFMN",obs
Durango CO,2025-01-08T21:00:00,21.7,13.2,11.8,65.18,0,0,,0,2.4,6.9,6.9,3,1023.3,0,9.9,0,0,0,275.2,-44.8,"TS761,KDRO,USW00093005,72476793069,72462593005,KFMN",obs
Durango CO,2025-01-08T22:00:00,19.1,11,11.8,72.78,0,0,,0,2.4,9.6,5.9,1,1023.3,0,9.9,0,0,0,287.1,-56.5,"TS761,KDRO,USW00093005,72476793069,72462593005,KFMN",obs
Durango CO,2025-01-08T23:00:00,18.1,18.1,11,73.49,0,0,,0,2.4,9.8,0.1,297,1021.4,27.5,9.9,0,0,0,306.4,-67.2,"TS761,KDRO,USW00093005,72476793069,72462593005,KFMN",obs
Durango CO,2025-01-09T00:00:00,13,3.9,8.9,83.37,0,0,,0,2.4,13.6,5.8,62,1020,0,9.9,0,0,0,343.8,-74.3,"TS761,KDRO,USW00093005,72462593005,KFMN",obs
Durango CO,2025-01-09T01:00:00,14.2,8.5,10.1,83.44,0,0,,0,2.4,11.2,3.4,67,1018.2,2.1,9.9,0,0,0,33.2,-72.4,"TS761,KDRO,USW00093005,72476793069,72462593005,KFMN",obs
Durango CO,2025-01-09T02:00:00,14.2,8.7,10.2,83.55,0,0,,0,2.4,11.2,3.3,98,1017.6,2.1,9.9,0,0,0,62.2,-63.4,"TS761,KDRO,USW00093005,72476793069,72462593005,KFMN",obs
Durango CO,2025-01-09T03:00:00,16.2,11,11,79.59,0,0,,0,2.4,11,3.3,81,1016.4,98.2,9.9,0,0,0,77.8,-52.2,"TS761,KDRO,USW00093005,72476793069,72462593005,KFMN",obs
Durango CO,2025-01-09T04:00:00,19.3,14.1,12.7,75.12,0,0,,0,2.4,11.4,3.5,56,1014.8,97.7,9.9,0,0,0,88.4,-40.3,"TS761,KDRO,USW00093005,72476793069,72462593005,KFMN",obs
Durango CO,2025-01-09T05:00:00,18.2,11,11.9,75.9,0,0,,0,2.4,13.2,4.9,102,1015,96.5,9.9,0,0,0,97.1,-28.4,"TS761,KDRO,USW00093005,72476793069,72462593005,KFMN",obs
Durango CO,2025-01-09T06:00:00,18,8.8,11,73.65,0,0,snow,0,2.4,13.4,6.8,90,1016.2,99.5,9.9,0,0,0,105.3,-16.7,"TS761,KDRO,USW00093005,72476793069,72462593005,KFMN",obs
Durango CO,2025-01-09T07:00:00,17.1,9.9,11,76.43,0,0,snow,0.04,2.4,13.6,4.7,64,1016.6,99.8,9.9,0,0,0,113.6,-5.5,"TS761,KDRO,USW00093005,72476793069,72462593005,KFMN",obs
Durango CO,2025-01-09T08:00:00,19.4,14.5,11.9,72.24,0,0,,0,2.4,14.1,3.3,20,1017.1,89.4,9.9,10,0,0,122.7,5.2,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-01-09T09:00:00,20.5,20.5,12.8,71.76,0,0,,0,2.4,14.8,0.4,298,1018.1,86.9,9.9,109,0.4,1,133.1,14.6,"TS761,KDRO,USW00093005,72476793069,72462593005,KFMN",obs
Durango CO,2025-01-09T10:00:00,23.5,18.7,13.9,66.38,0,0,,0,2.4,13.6,3.6,238,1018.8,86.6,9.9,294,1.1,3,145.2,22.4,"TS761,KDRO,USW00093005,72476793069,72462593005,KFMN",obs
Durango CO,2025-01-09T11:00:00,28.4,24.4,15,56.81,0,0,,0,2.4,11.4,3.6,267,1018.9,27.5,9.9,380,1.4,4,159.3,27.9,"TS761,KDRO,USW00093005,72476793069,72462593005,KFMN",obs
Durango CO,2025-01-09T12:00:00,33.3,28.7,12.8,42.28,0,0,,0,2.4,10.7,4.9,246,1018.8,89,9.9,462,1.7,5,174.9,30.6,"TS761,KDRO,USW00093005,72476793069,72462593005,KFMN",obs
Durango CO,2025-01-09T13:00:00,34.2,27.5,12.8,40.7,0,0,,0,2.4,12.3,8,265,1018.3,28.9,9.9,275,1,3,191,30,"TS761,KDRO,USW00093005,72476793069,72462593005,KFMN",obs
Durango CO,2025-01-09T14:00:00,36,28.6,11.1,35.06,0,0,snow,0,2.4,14.5,10.3,263,1018.3,98.2,9.9,259,0.9,3,206.2,26.2,"TS761,KDRO,USW00093005,72476793069,72462593005,KFMN",obs
Durango CO,2025-01-09T15:00:00,36.2,31.7,11,34.79,0,0,snow,0.2,2.4,24.2,5.3,219,1018.6,97.2,9.9,200,0.7,2,219.5,19.7,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-01-09T16:00:00,34.4,29.6,13.8,42.25,0,0,snow,0.2,2.52,13.6,5.3,521,1019.4,93.2,9.9,143,0.5,1,231,11.3,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-01-09T17:00:00,31.1,22.5,18.4,58.8,0,0,snow,0.12,2.64,29.3,10.3,265,1020.8,97.2,9.9,42,0.2,0,240.8,1.7,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-01-09T18:00:00,30.2,30.2,18.4,61.15,0,0,snow,0,2.68,23,0.8,283,1022.1,97.8,9.9,3,0,0,249.6,-9.5,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-01-09T19:00:00,28.4,28.4,18.4,65.7,0,0,snow,0.31,2.68,6.5,0.3,285,1023.6,6,9.9,0,0,0,257.8,-20.9,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-01-09T20:00:00,23.7,16.8,16.4,73.49,0,0,,0,2.68,5.4,5.5,80,1025.1,89.4,9.9,0,0,0,266.1,-32.7,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-01-09T21:00:00,24.5,18.6,16.4,70.73,0,0,,0,2.68,6.7,4.7,25,1025.9,95.5,9.9,0,0,0,275.3,-44.7,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-01-09T22:00:00,22.3,22.3,14.7,72.08,0,0,,0,2.72,8.3,0.4,287,1026.3,27.1,9.9,0,0,0,287.3,-56.4,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-01-09T23:00:00,20.5,15.1,10.8,65.7,0,0,snow,0.04,2.72,8.5,3.8,357,1026.6,2.3,9.9,0,0,0,306.4,-67,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-01-10T00:00:00,18.4,10.1,6.2,58.36,0,0,,0,2.76,10.5,5.9,350,1026.1,2.3,9.9,0,0,0,343.6,-74.1,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-01-10T01:00:00,15.7,6.1,5.1,62.29,0,0,,0,2.91,8.3,6.8,15,1026.3,2,9.9,0,0,0,32.7,-72.3,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-01-10T02:00:00,13.3,13.3,5.1,69.23,0,0,snow,0.04,3.11,8.5,0.1,296,1026.8,26,9.9,0,0,0,61.8,-63.4,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-01-10T03:00:00,13.1,13.1,3.9,66.15,0,0,,0,2.76,8.5,0.2,290,1027.2,0.6,9.9,0,0,0,77.5,-52.2,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-01-10T04:00:00,8.4,1.9,3,77.99,0,0,,0,2.76,9.4,3.4,77,1028.6,2,9.9,0,0,0,88.2,-40.3,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-01-10T05:00:00,8.3,-1.7,2,75.21,0,0,,0,2.76,11.2,5.7,61,1028.9,0,9.9,0,0,0,96.9,-28.4,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-01-10T06:00:00,6.5,-3.5,0.1,74.47,0,0,,0,2.76,12.1,5.5,78,1029.7,0,9.9,0,0,0,105.1,-16.7,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-01-10T07:00:00,9,2.4,0,66.45,0,0,,0,2.76,12.3,3.4,39,1029.7,0,9.9,0,0,0,113.4,-5.4,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-01-10T08:00:00,6.4,-2.6,0.1,74.65,0,0,,0,2.76,12.1,4.8,22,1031.6,0,9.9,13,0,0,122.5,5.3,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-01-10T09:00:00,15.4,15.4,5.1,63.13,0,0,,0,2.76,12.1,0.5,295,1030.2,0,9.9,164,0.6,2,132.9,14.6,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-01-10T10:00:00,23.2,23.2,5,44.98,0,0,,0,2.76,12.1,0.2,291,1029.3,0,9.9,337,1.2,3,145,22.4,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-01-10T11:00:00,27.1,23.4,6.1,40.19,0,0,,0,2.76,14.5,3.3,595,1029,0,9.9,472,1.7,5,159.1,28,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-01-10T12:00:00,31.1,31.1,9.6,40.04,0,0,,0,2.76,17.2,0.8,279,1027.5,0,9.9,551,2,6,174.8,30.7,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-01-10T13:00:00,33.5,25.8,7.4,33.01,0,0,,0,2.76,18.3,9.5,270,1026.2,0,9.9,570,2.1,6,190.9,30.2,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-01-10T14:00:00,34.5,29.7,8.1,32.6,0,0,,0,2.76,32.2,5.4,244,1025.4,0,9.9,528,1.9,5,206.1,26.4,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-01-10T15:00:00,35.5,28.3,6.3,28.97,0,0,,0,2.72,26.4,9.6,263,1025.3,0,9.9,427,1.5,4,219.5,19.9,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-01-10T16:00:00,34.4,28,5.8,29.51,0,0,,0,2.72,18.3,7.7,215,1026,0,9.9,95,0.3,1,231,11.5,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-01-10T17:00:00,32.3,26.3,3.6,29.07,0,0,,0,2.72,27.7,6.4,224,1026.3,0,9.9,20,0.1,0,240.9,1.8,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-01-10T18:00:00,27.4,23.1,2.8,34.28,0,0,,0,2.72,10.1,3.7,158,1027.4,0,9.9,3,0,0,249.7,-9.3,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-01-10T19:00:00,25.5,25.5,1.1,34.16,0,0,,0,2.72,10.5,0.4,294,1027.7,0,9.9,0,0,0,257.9,-20.8,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
